rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
151	1	1	3	0.1098731205355318	-107.10182936542401	N/A	11.828860488768445	C47H95N2O6P	[M + H]+	VOVKVJKLBRBJGU	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-26-27-28-29-31-33-35-37-39-41-47(51)48-45(44-55-56(52,53)54-43-42-49(3,4)5)46(50)40-38-36-34-32-30-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/p+1	null	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(C=CCCCCCCCCCCC)O	16.7000008	134773809;134773810;138281934;138281935	PubChem:(134773809 134773810 138281934 138281935)	2	815.6989440917969	439.287	217_Ga_QC_Iter_217
152	1	1	1	0.10749793610604085	-62.885260496567874	N/A	172.30082966162925	C5H8O2S	[M + H]+	LLGHPZSANAZMFY	InChI=1S/C5H8O2S/c1-5(7)8-4-2-3-6/h3H,2,4H2,1H3	Acetyl 2-formylethyl sulfide	CC(=O)SCCC=O	0.100000001	538409	PubChem:(538409)	2	133.03177388509116	36.337	9_Ga_QC_Iter_9
153	3	1	10	0.10712205895527278	-86.5965464135717	N/A	125.85751470432226	C20H34O8	[M + K]+	JRDPWLHVLXITKL	InChI=1S/C20H34O8/c1-3-10-17(23)27-14-20(19(25)26,15-28-18(24)11-4-2)13-9-7-5-6-8-12-16(21)22/h3-15H2,1-2H3,(H,21,22)(H,25,26)	null	CCCC(=O)OCC(CCCCCCCC(=O)O)(COC(=O)CCC)C(=O)O	3.4000001	87661393	PubChem:(87661393)	2	441.1891784667969	387.158	194_Ga_QC_Iter_194
154	1	1	4	0.10687025451152271	-29.893006173538573	N/A	70.7260395150258	C24H38O4	[M + H]+	BJQHLKABXJIVAM	InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3	Fleximel	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	7.42704058	8343;7057919;7057920;7057921;16213881;71308391;89523949;90472189;124202837;131708782	PubChem class - food;SuperNatural:(SN00156788);Maconda:(CON00009);ZINC bio:(ZINC03860432 ZINC03860433 ZINC03860434);additional;HSDB:(117-81-7);MeSH:(8343);PubMed;NORMAN:(NS00010309);COCONUT:(CNP0205036);KNApSAcK:(35576);Natural Products:(UNPD160843);PubChem:(8343 7057919 7057920 7057921 16213881 71308391 89523949 90472189 124202837 131708782);CHEBI:(17747);PubChem class - bio and metabolites;KEGG:(C03690);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(BIS2-ETHYLHEXYLPHTHALATE)	255651702	391.2847391764323	444.038	220_Ga_QC_Iter_220
155	1	1	2	0.10626757800275222	-27.92418432736965	N/A	42.360024798657584	C23H41N	[M + H]+	YMMNFUJNCOWQRX	InChI=1S/C23H41N/c1-3-4-5-6-7-8-9-10-11-12-13-14-18-21-24(2)22-23-19-16-15-17-20-23/h15-17,19-20H,3-14,18,21-22H2,1-2H3	N-benzyl-N-methylpentadecan-1-amine	CCCCCCCCCCCCCCCN(C)CC1=CC=CC=C1	9.0	10664275	COCONUT:(CNP0236649);KNApSAcK:(15671);Natural Products:(UNPD186683);PubChem:(10664275);SuperNatural:(SN00300962);CHEBI:(66758)	3178546	332.33221435546875	335.178	172_Ga_QC_Iter_172
156	2	1	2	0.10570052733239856	-80.62835126196308	N/A	117.11706164736616	C13H25N3O4	[M + H]+	VOBYAKCXGQQFLR	InChI=1S/C13H25N3O4/c1-5-8(4)10(14)12(18)15-6-9(17)16-11(7(2)3)13(19)20/h7-8,10-11H,5-6,14H2,1-4H3,(H,15,18)(H,16,17)(H,19,20)	2-[[2-[(2-amino-3-methylpentanoyl)amino]acetyl]amino]-3-methylbutanoic acid	CCC(C)C(C(=O)NCC(=O)NC(C(C)C)C(=O)O)N	-0.099836126	18221751;46850047	PubChem:(18221751 46850047)	2	288.19175211588544	159.75	79_Ga_QC_Iter_79
157	1	1	1	0.10529109978426696	-167.60507112453297	N/A	12.492675857796108	C12H24F2O	[M + K]+	BDKMFQQYXSZGSX	InChI=1S/C12H24F2O/c13-12(14)10-8-6-4-2-1-3-5-7-9-11-15/h12,15H,1-11H2	12,12-difluorododecan-1-ol	C(CCCCCC(F)F)CCCCCO	4.96187544	19915367	PubChem:(19915367)	2	261.1439666748047	79.882	31_Ga_QC_Iter_31
158	2	1	10	0.10212582332706321	-251.88123431014097	N/A	21.148498605433605	C27H32F3N3O6	[M + H]+	ZBTXYJJPRXQXMN	InChI=1S/C27H32F3N3O6/c1-6-39-20-9-7-8-18(14-20)25(36)31-16(4)24(35)33-22(17-10-12-19(38-5)13-11-17)26(37)32-21(15(2)3)23(34)27(28,29)30/h7-16,21-22H,6H2,1-5H3,(H,31,36)(H,32,37)(H,33,35)	null	CCOC1=CC=CC(=C1)C(=O)NC(C)C(=O)NC(C2=CC=C(C=C2)OC)C(=O)NC(C(C)C)C(=O)C(F)(F)F	4.5	137365583;137365586	PubChem:(137365583 137365586)	2	552.23095703125	122.19	60_Ga_QC_Iter_60
159	1	1	10	0.10033099613511863	-98.43603249080799	N/A	93.79502734456699	C22H40O7	[M + Na]+	IQYLEWGKYMKEOD	InChI=1S/C22H40O7/c1-4-7-9-10-11-12-14-18(17(6-3)13-8-5-2)29-20(25)16-22(28,21(26)27)15-19(23)24/h17-18,28H,4-16H2,1-3H3,(H,23,24)(H,26,27)	null	CCCCCCCCC(C(CC)CCCC)OC(=O)CC(CC(=O)O)(C(=O)O)O	5.5	122573117	PubChem:(122573117)	2	439.2670389811198	413.777	208_Ga_QC_Iter_208
160	1	1	4	0.10029975274797334	-161.23658831521644	N/A	63.542120526392445	C15H22N2O4	[M + H]+	CGHRUXKKNBZYGY	InChI=1S/C15H22N2O4/c18-10-6-2-5-9-16-15(21)17-13(14(19)20)11-12-7-3-1-4-8-12/h1,3-4,7-8,13,18H,2,5-6,9-11H2,(H,19,20)(H2,16,17,21)	N-[(5-hydroxypentyl)carbamoyl]-L-phenylalanine	C1=CC=C(C=C1)CC(C(=O)O)NC(=O)NCCCCCO	1.29999995	1964213;1964214;4897929	PubChem:(1964213 1964214 4897929)	2	295.1650390625	146.407	71_Ga_QC_Iter_71
161	1	1	2	0.10021829058382851	-63.11878059901066	N/A	19.083754718925054	CH3N2O2P	[M + K]+	ZEDQJRCRUCUAIV	InChI=1S/CH3N2O2P/c2-1-3-6(4)5/h3-5H	(cyanoamino)phosphonous acid	C(#N)NP(O)O	-0.699999988	23118660	PubChem:(23118660)	2	144.9568328857422	15.792	2_Ga_QC_Iter_2
162	1	1	1	0.09710583954597941	-30.763663620959896	N/A	58.83842148312989	C18H32N4O5	[M + H]+	ANUWBHVXDAAFEF	InChI=1S/C18H32N4O5/c1-5-11(4)14(19)17(25)20-9-13(23)22-8-6-7-12(22)16(24)21-15(10(2)3)18(26)27/h10-12,14-15H,5-9,19H2,1-4H3,(H,20,25)(H,21,24)(H,26,27)	2-[[1-[2-[(2-amino-3-methylpentanoyl)amino]acetyl]pyrrolidine-2-carbonyl]amino]-3-methylbutanoic acid	CCC(C)C(C(=O)NCC(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)O)N	0.0738462582	18294504	PubChem:(18294504)	2	385.2449645996094	173.012	88_Ga_QC_Iter_88
163	2	1	5	0.09689329816569801	-130.14747249235396	N/A	37.88407375969761	C42H79NO8	[M + K]+	LSISXTNAYZXDQO	InChI=1S/C42H79NO8/c1-3-5-7-9-11-13-15-16-17-18-19-20-22-24-26-28-30-32-38(46)43-35(34-50-42-41(49)40(48)39(47)37(33-44)51-42)36(45)31-29-27-25-23-21-14-12-10-8-6-4-2/h16-17,29,31,35-37,39-42,44-45,47-49H,3-15,18-28,30,32-34H2,1-2H3,(H,43,46)	null	CCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCCCCCC=CCCCCCCCC)O	11.3999996	134747812;138205459	PubChem:(134747812 138205459)	2	764.5391235351562	506.249	234_Ga_QC_Iter_234
164	3	1	8	0.09669685127685027	-126.92408501939481	N/A	34.71820910657026	C25H38N4O5	[M + Na]+	SLNWDWMAAAPODB	InChI=1S/C25H38N4O5/c1-5-16(4)21(25(33)34)28-23(31)19-12-9-13-29(19)24(32)20(15(2)3)27-22(30)18(26)14-17-10-7-6-8-11-17/h6-8,10-11,15-16,18-21H,5,9,12-14,26H2,1-4H3,(H,27,30)(H,28,31)(H,33,34)	2-[[1-[2-[(2-amino-3-phenylpropanoyl)amino]-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)C(CC2=CC=CC=C2)N	2.14792633	20009346	PubChem:(20009346)	2	497.2713317871094	147.615	72_Ga_QC_Iter_72
165	4	1	4	0.09627051240587887	-230.19604686074567	N/A	33.44082105742409	C49H91N2O6P	[M + H]+	DFQCXHHZQAFANT	InChI=1S/C49H91N2O6P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-26-27-28-29-30-31-33-35-37-39-41-43-49(53)50-47(46-57-58(54,55)56-45-44-51(3,4)5)48(52)42-40-38-36-34-32-17-15-13-11-9-7-2/h11,13,22-23,25-26,32,34,40,42,47-48,52H,6-10,12,14-21,24,27-31,33,35-39,41,43-46H2,1-5H3,(H-,50,53,54,55)/p+1	null	CCCCCCCCCCCC=CCC=CCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(C=CCCC=CCCC=CCCC)O	14.3000002	138142824;138142823	PubChem:(138142824 138142823)	2	835.6669921875	433.134	216_Ga_QC_Iter_216
166	1	1	2	0.09595749010427441	-100.22714557077333	N/A	26.642810014805534	C47H95N2O6P	[M + H]+	ZEYOGPPTWVUQSL	InChI=1S/C47H95N2O6P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-28-29-30-32-34-36-38-40-46(50)45(44-55-56(52,53)54-43-42-49(3,4)5)48-47(51)41-39-37-35-33-31-19-17-15-13-11-9-7-2/h38,40,45-46,50H,6-37,39,41-44H2,1-5H3,(H-,48,51,52,53)/p+1	null	CCCCCCCCCCCCCCCCCCCCCCC=CC(C(COP(=O)(O)OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCC)O	16.7000008	138312104;138312103	PubChem:(138312104 138312103)	2	815.6993408203125	574.509	237_Ga_QC_Iter_237
167	1	1	10	0.0949043056332917	-116.8038778489053	N/A	65.28968078258583	C24H30O6	[M + H]+	YBFOWYUNICCQGO	InChI=1S/C24H30O6/c1-3-15-27-21-11-7-19(8-12-21)23(25)29-17-5-6-18-30-24(26)20-9-13-22(14-10-20)28-16-4-2/h7-14H,3-6,15-18H2,1-2H3	4-(4-propoxybenzoyl)oxybutyl 4-propoxybenzoate	CCCOC1=CC=C(C=C1)C(=O)OCCCCOC(=O)C2=CC=C(C=C2)OCCC	5.79140472	20612715	PubChem:(20612715)	2	415.21262613932294	325.374	169_Ga_QC_Iter_169
168	2	1	5	0.09429510207619779	-92.39986117113904	N/A	96.93518008078796	C10H6N2O2	[M + H]+	PKBCLAIWTXWZPV	InChI=1S/C10H6N2O2/c1-6-8(4-11)2-7(10(13)14)3-9(6)5-12/h2-3H,1H3,(H,13,14)	3,5-dicyano-4-methylbenzoic acid	CC1=C(C=C(C=C1C#N)C(=O)O)C#N	1.29999995	60115670	PubChem:(60115670)	2	187.04992167154947	251.808	133_Ga_QC_Iter_133
169	2	1	2	0.09389223867015403	-67.73678823338832	N/A	91.37018775699057	C8H9N	[M + H]+	LRRBTLAONJIHOA	InChI=1S/C8H9N/c1-2-4-8-5-3-6-9-7-8/h1,3,5-7H,2,4H2	null	[CH]CCC1=CN=CC=C1	2.29366994	59269286	PubChem:(59269286)	2	120.08082580566406	96.646	44_Ga_QC_Iter_44
170	2	2	7	0.09328338238036181	-142.58351232652882	N/A	44.37485501608494	C32H58O10	[M + H3N + H]+	SDWIRNXTYSRVRA	InChI=1S/C32H58O10/c1-2-3-4-5-6-10-13-33-14-15-34-16-17-35-18-19-36-20-21-37-22-23-38-24-25-39-26-27-40-28-29-41-30-31-42-32-11-8-7-9-12-32/h7-9,11-12H,2-6,10,13-31H2,1H3	null	CCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC1=CC=CC=C1	4.0	66606269	PubChem:(66606269)	2	620.4367268880209	366.667	182_Ga_QC_Iter_182
171	1	1	1	0.09304059003005598	-63.96490599310965	N/A	69.55472440119873	C18H39NO4	[M + H]+	GMUQYWIWPFRYGY	InChI=1S/C18H39NO4/c1-2-3-4-5-6-7-8-9-10-15-23-17-18(22)16-19(11-13-20)12-14-21/h18,20-22H,2-17H2,1H3	null	CCCCCCCCCCCOCC(CN(CCO)CCO)O	3.20000005	101275130	PubChem:(101275130)	2	334.29517618815106	260.219	139_Ga_QC_Iter_139
172	6	1	12	0.09078638525847145	-138.90238063262794	N/A	24.944093809681313	C28H51N3O7	[M + Na]+	PBCJHRZDEAWCQS	InChI=1S/C28H51N3O7/c1-22(28(37)38)16-14-15-21-30-24(32)20-19-23(27(29)36)31-25(33)17-12-10-8-6-4-2-3-5-7-9-11-13-18-26(34)35/h22-23H,2-21H2,1H3,(H2,29,36)(H,30,32)(H,31,33)(H,34,35)(H,37,38)	null	CC(CCCCNC(=O)CCC(C(=O)N)NC(=O)CCCCCCCCCCCCCCC(=O)O)C(=O)O	4.80000019	57874345	PubChem:(57874345)	2	564.3610636393229	197.259	106_Ga_QC_Iter_106
173	1	1	3	0.08962751793725734	-26.792325788515388	N/A	53.0293352647742	C12H26O5	[M + H]+	QVHMSMOUDQXMRS	InChI=1S/C12H26O5/c1-9(14)6-15-11(3)8-17-12(4)7-16-10(2)5-13/h9-14H,5-8H2,1-4H3	2-[2-[2-(2-hydroxypropoxy)propoxy]propoxy]propan-1-ol	CC(CO)OCC(C)OCC(C)OCC(C)O	0.78888166	91234;53495069;77620522;92135787;92135776;92135777;92135778;92135779;92135780;92135781;92135782;92135783;92135784;92135785;92135786;92135788;92135789	NORMAN:(NS00017692);COCONUT;PubChem:(91234 53495069 77620522 92135787 92135776 92135777 92135778 92135779 92135780 92135781 92135782 92135783 92135784 92135785 92135786 92135788 92135789);Maconda:(CON00096);PubChem class - bio and metabolites	19137538	251.18558502197266	211.789	118_Ga_QC_Iter_118
174	2	1	8	0.08914495253014183	-42.60354081591865	N/A	36.775220287224535	C5H6O5	[M + K]+	RABOLOMXWDITFP	InChI=1S/C5H6O5/c6-3(1-4(7)8)2-5(9)10/h1,6H,2H2,(H,7,8)(H,9,10)	null	C(C(=CC(=O)O)O)C(=O)O	-0.300000012	89578989;129850472	EcoCyc Mine;PubChem:(89578989 129850472);YMDB Mine;KEGG Mine	60129542146	184.98584493001303	574.934	239_Ga_QC_Iter_239
175	1	1	10	0.08874147483714334	-161.25922207736323	N/A	78.11672914411255	C24H30O6	[M + Na]+	BUEZTVLGPNCGRP	InChI=1S/C24H30O6/c1-27-21-13-9-19(10-14-21)23(25)29-17-7-5-3-4-6-8-18-30-24(26)20-11-15-22(28-2)16-12-20/h9-16H,3-8,17-18H2,1-2H3	8-(4-methoxybenzoyl)oxyoctyl 4-methoxybenzoate	COC1=CC=C(C=C1)C(=O)OCCCCCCCCOC(=O)C2=CC=C(C=C2)OC	5.82775211	22375919	PubChem:(22375919)	2	437.19382731119794	324.334	166_Ga_QC_Iter_166
176	1	1	5	0.08789023283900328	-20.505415233298724	N/A	47.18656756647393	C22H38N4O5	[M + H]+	BAYFTTOREOSFMU	InChI=1S/C22H38N4O5/c1-5-14(4)18(21(29)26-11-7-9-17(26)22(30)31)24-19(27)16-8-6-10-25(16)20(28)15(23)12-13(2)3/h13-18H,5-12,23H2,1-4H3,(H,24,27)(H,30,31)	1-[2-[[1-(2-amino-4-methylpentanoyl)pyrrolidine-2-carbonyl]amino]-3-methylpentanoyl]pyrrolidine-2-carboxylic acid	CCC(C)C(C(=O)N1CCCC1C(=O)O)NC(=O)C2CCCN2C(=O)C(CC(C)C)N	-0.5	18300131	PubChem:(18300131)	2	439.29100036621094	205.734	113_Ga_QC_Iter_113
177	1	1	1	0.0876993561900089	-92.67719199859728	N/A	40.91374157951827	C18H36N2O4	[M + H]+	KJNNXKJFDZIRJX	InChI=1S/C18H36N2O4/c21-15-9-5-1-3-7-11-17(23)19-13-14-20-18(24)12-8-4-2-6-10-16-22/h21-22H,1-16H2,(H,19,23)(H,20,24)	null	C(CCCC(=O)NCCNC(=O)CCCCCCCO)CCCO	1.70000005	89611805	PubChem:(89611805)	2	345.2751057942708	306.147	153_Ga_QC_Iter_153
178	2	1	7	0.08576359297092385	-88.2381915085132	N/A	31.267982239568553	C18H32O7	[M + Na]+	VQPMQOLIKSNHHR	InChI=1S/C18H32O7/c1-5-8-15(19)23-12-18(11-22-4,13-24-16(20)9-6-2)14-25-17(21)10-7-3/h5-14H2,1-4H3	null	CCCC(=O)OCC(COC)(COC(=O)CCC)COC(=O)CCC	2.29999995	132082946	PubChem:(132082946)	2	383.20420837402344	568.464	236_Ga_QC_Iter_236
179	2	2	14	0.08263784412163827	-275.02348603982114	N/A	119.09854201300291	C37H64N2O9	[M + H3N + H]+	YZVCULBJNHLRBR	InChI=1S/C37H64N2O9/c1-10-29(41)27(7)34-30(46-34)24-36(8,44)19-14-15-25(5)33-26(6)16-17-31(37(9,45)20-18-28(40)23-32(42)48-33)47-35(43)39(13-4)22-21-38(11-2)12-3/h14-17,19,26-31,33-34,40-41,44-45H,10-13,18,20-24H2,1-9H3	null	CCC(C(C)C1C(O1)CC(C)(C=CC=C(C)C2C(C=CC(C(CCC(CC(=O)O2)O)(C)O)OC(=O)N(CC)CCN(CC)CC)C)O)O	4.0999999	57723495;91519413	PubChem:(57723495 91519413)	2	698.4985758463541	469.527	228_Ga_QC_Iter_228
180	1	1	1	0.08093865339366017	-42.86825951329049	N/A	111.35738777342429	C18H39N	[M + H]+	ZCNMHTSKYVOZJD	InChI=1S/C18H39N/c1-5-7-9-10-11-12-13-14-16-19-18(4)17(3)15-8-6-2/h17-19H,5-16H2,1-4H3	null	CCCCCCCCCCNC(C)C(C)CCCC	7.5	53803199	PubChem:(53803199)	2	270.3148651123047	307.402	155_Ga_QC_Iter_155
181	8	1	9	0.08015879573296815	-202.40877281855188	N/A	99.65233594404972	C44H87O10P	[M + H]+	FNWCZMQQOFFWRM	InChI=1S/C44H87O10P/c1-3-5-7-9-11-13-14-15-16-17-18-19-20-21-22-23-24-25-26-28-30-32-34-36-44(48)54-42(38-46)40-52-55(49,50)51-39-41(37-45)53-43(47)35-33-31-29-27-12-10-8-6-4-2/h41-42,45-46H,3-40H2,1-2H3,(H,49,50)	null	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)(O)OCC(CO)OC(=O)CCCCCCCCCCC	15.3999996	138153875	PubChem:(138153875)	2	807.6135660807291	424.808	213_Ga_QC_Iter_213
182	1	1	1	0.07403679637304755	-39.41113765636387	N/A	72.11670280936697	C16H35N	[M + H]+	HJTMZQDZTQSQJJ	InChI=1S/C16H35N/c1-5-6-7-8-9-10-14-17-16(4)13-11-12-15(2)3/h15-17H,5-14H2,1-4H3	null	CCCCCCCCNC(C)CCCC(C)C	6.19999981	43085646	PubChem:(43085646)	2	242.2842051188151	306.147	154_Ga_QC_Iter_154
183	6	1	11	0.07349337809179934	-138.97113213998514	N/A	83.7166031786203	C20H39N11O6S	[M + H]+	VATSXUIBKUVXOZ	InChI=1S/C20H39N11O6S/c21-10(5-6-14(22)32)15(33)29-11(3-1-7-27-19(23)24)16(34)31-13(9-38)17(35)30-12(18(36)37)4-2-8-28-20(25)26/h10-13,38H,1-9,21H2,(H2,22,32)(H,29,33)(H,30,35)(H,31,34)(H,36,37)(H4,23,24,27)(H4,25,26,28)	5-(diaminomethylideneamino)-2-[[2-[[5-(diaminomethylideneamino)-2-[(2,5-diamino-5-oxopentanoyl)amino]pentanoyl]amino]-3-sulfanylpropanoyl]amino]pentanoic acid	C(CC(C(=O)NC(CS)C(=O)NC(CCCN=C(N)N)C(=O)O)NC(=O)C(CCC(=O)N)N)CN=C(N)N	-7.4000001	22701050	PubChem:(22701050)	2	562.29248046875	194.797	103_Ga_QC_Iter_103
184	1	2	2	0.0728820712051917	-96.07644022789135	N/A	56.1153158872541	C11H18N4O2	[M + H3N + H]+	JPPGUUFNBWDPCD	InChI=1S/C11H18N4O2/c1-16-7-4-12-10-2-3-13-11(14-10)15-5-8-17-9-6-15/h2-3H,4-9H2,1H3,(H,12,13,14)	null	COCCNC1=NC(=NC=C1)N2CCOCC2	0.5	112885659	PubChem:(112885659)	2	256.17578125	129.484	64_Ga_QC_Iter_64
185	1	1	2	0.07118841493176174	-13.647706285331989	N/A	21.55313663559807	C12H22O11	[M + Na]+	QIGJYVCQYDKYDW	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2	Nigerose	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	-4.19999981	129887;439512;439637;440240;4195243;5287770;5288340;5288768;9798107;9798108;9819401;9840966;9967861;11013287;15560009;15560010;15560011;15560014;15560016;16219440;21581151;21581152;21121206;24812250;45480590;44176417;44246480;49820613;49822388;46916363;46916405;46931125;52939789;54229533;60076984;59101134;57679915;59140762;57832405;68977357;68977360;68977795;69903934;69905492;71010344;71749900;70822988;70864857;70875643;70930734;71317027;71476884;90658077;89762396;91114576;89824769;95162406;95162407;95162408;95162409;95162568;95162569;95162570;95162571;95162572;95162573;95162574;95162575;91373772;97050062;97050063;97050064;91846874;91848228;91848256;91848311;91849191;91849310;91849315;91850171;91851217;91852120;91852649;91853291;91853778;91854857;91855557;91857854;91859090;91859136;91861305;91861703;91861827;102014817;101359398;118968875;118973957;122679508;122692687;124916011;124916012;124916013;124916014;126557672;129630279;131707376;131707498;133611837;133688412;134128057;134814111;135019516;132451890	HMDB:(29882 60068);SuperNatural:(SN00334900 SN00323622 SN00251805 SN00351022 SN00382142 SN00249049 SN00326958 SN00268649 SN00384785 SN00364508 SN00285437 SN00359243 SN00237947 SN00257979 SN00372975 SN00371581 SN00311516 SN00267586);ZINC bio:(ZINC04095663 ZINC04095664 ZINC04095786 ZINC04095787 ZINC04544899 ZINC04544901 ZINC04544903 ZINC04544905);additional;MeSH:(129887 439512 439637 15560009 15560011 16219440 44246480 97050062 129630279 134128057);Plantcyc:(3-BETA-D-GLUCOSYLGLUCOSE);PubMed;COCONUT:(CNP0217324);KNApSAcK:(1137);Natural Products:(UNPD6272 UNPD57513 UNPD52362 UNPD70960 UNPD134344 UNPD150832 UNPD89720 UNPD208792 UNPD58592 UNPD140653 UNPD166455 UNPD57476 UNPD106821 UNPD195260 UNPD195361 UNPD208852 UNPD32928 UNPD169705 UNPD115297 UNPD94733 UNPD87759);PubChem:(129887 439512 439637 440240 4195243 5287770 5288340 5288768 9798107 9798108 9819401 9840966 9967861 11013287 15560009 15560010 15560011 15560014 15560016 16219440 21581151 21581152 21121206 24812250 45480590 44176417 44246480 49820613 49822388 46916363 46916405 46931125 52939789 54229533 60076984 59101134 57679915 59140762 57832405 68977357 68977360 68977795 69903934 69905492 71010344 71749900 70822988 70864857 70875643 70930734 71317027 71476884 90658077 89762396 91114576 89824769 95162406 95162407 95162408 95162409 95162568 95162569 95162570 95162571 95162572 95162573 95162574 95162575 91373772 97050062 97050063 97050064 91846874 91848228 91848256 91848311 91849191 91849310 91849315 91850171 91851217 91852120 91852649 91853291 91853778 91854857 91855557 91857854 91859090 91859136 91861305 91861703 91861827 102014817 101359398 118968875 118973957 122679508 122692687 124916011 124916012 124916013 124916014 126557672 129630279 131707376 131707498 133611837 133688412 134128057 134814111 135019516 132451890);CHEBI:(53451 61110 60180 61772 61663 53651 7570 59430 18411 144332 52996 27554 60477 52997 62330);PubChem class - bio and metabolites;KEGG:(C19773 C04147 C01518 C02048);Biocyc:(CPD-10703 CPD8J2-19 3-BETA-D-GLUCOSYLGLUCOSE CPD-12789 CPD-13557)	20621694	365.10569254557294	23.043	6_Ga_QC_Iter_6
186	1	2	2	0.07066898992204099	-259.1333469635657	N/A	40.24799838802777	C19H37N5O6	[M + H]+	WQYFSGPEGYIZOG	InChI=1S/C19H37N5O6/c1-10(2)9-13(21)17(27)24-15(12(4)25)18(28)22-11(3)16(26)23-14(19(29)30)7-5-6-8-20/h10-15,25H,5-9,20-21H2,1-4H3,(H,22,28)(H,23,26)(H,24,27)(H,29,30)	6-amino-2-[2-[[2-[(2-amino-4-methylpentanoyl)amino]-3-hydroxybutanoyl]amino]propanoylamino]hexanoic acid	CC(C)CC(C(=O)NC(C(C)O)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)O)N	-1.24866819	18300743	PubChem:(18300743)	2	432.27960205078125	182.69	94_Ga_QC_Iter_94
187	1	1	3	0.0684766197985992	-85.07986036322025	N/A	138.30028210501496	C14H22O4	[M + H]+	XVOMHNJZWWNJQW	InChI=1S/C14H22O4/c1-9(7-11(3)15)13(17)5-6-14(18)10(2)8-12(4)16/h9-10H,5-8H2,1-4H3	2,5,8,11-Dodecanetetrone, 4,9-dimethyl-	CC(CC(=O)C)C(=O)CCC(=O)C(C)CC(=O)C	-0.100000001	13805363	PubChem:(13805363)	2	255.1590576171875	298.896	150_Ga_QC_Iter_150
188	3	1	3	0.06555862442760713	-32.95274510692423	N/A	61.87840320144059	C19H34O2	[M + Na]+	BFXHARLBAGKNRH	InChI=1S/C19H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19(20)21/h7-8,10-11H,2-6,9,12-18H2,1H3,(H,20,21)	null	CCCCCCC=CCC=CCCCCCCCC(=O)O	6.70898438	12137791;12137792;53679925	COCONUT:(CNP0252067);Natural Products:(UNPD132303);PubChem:(12137791 12137792 53679925);SuperNatural:(SN00266228)	3178498	317.2435607910156	272.303	141_Ga_QC_Iter_141
189	1	2	18	0.06439947815908151	-130.60090538037642	N/A	94.16361907607207	C24H30O6	[M + H3N + H]+	YBFOWYUNICCQGO	InChI=1S/C24H30O6/c1-3-15-27-21-11-7-19(8-12-21)23(25)29-17-5-6-18-30-24(26)20-9-13-22(14-10-20)28-16-4-2/h7-14H,3-6,15-18H2,1-2H3	4-(4-propoxybenzoyl)oxybutyl 4-propoxybenzoate	CCCOC1=CC=C(C=C1)C(=O)OCCCCOC(=O)C2=CC=C(C=C2)OCCC	5.79140472	20612715	PubChem:(20612715)	2	432.2392883300781	325.374	168_Ga_QC_Iter_168
190	1	1	2	0.06363587905578359	-114.06131611667143	N/A	32.15961232423079	C2H7N2O2PS	[M + H]+	KLAHHUDCTMIZRN	InChI=1S/C2H7N2O2PS/c3-7(4,5)6-1-2-8/h2H,1H2,(H4,3,4,5)	null	C(C=S)OP(=O)(N)N	-1.89999998	91367085	PubChem:(91367085)	2	155.00369771321616	582.183	244_Ga_QC_Iter_244
